date,floor_price,opening_price,ceiling_price,volume,closing_price
2017-10-10 15:00:00,4.120,4.130,4.130,572000,4.130
2017-10-11 09:35:00,4.120,4.120,4.160,527700,4.150
2017-10-11 09:40:00,4.130,4.150,4.150,623300,4.130
2017-10-11 09:45:00,4.120,4.130,4.130,241800,4.130
2017-10-11 09:50:00,4.120,4.120,4.130,577900,4.130
2017-10-11 09:55:00,4.130,4.140,4.140,498800,4.140
2017-10-11 10:00:00,4.130,4.140,4.140,444900,4.140
2017-10-11 10:05:00,4.130,4.130,4.140,550486,4.130
2017-10-11 10:10:00,4.130,4.130,4.140,255800,4.140
2017-10-11 10:15:00,4.130,4.140,4.140,397900,4.130
2017-10-11 10:20:00,4.130,4.140,4.140,503914,4.130
2017-10-11 10:25:00,4.120,4.130,4.130,875294,4.130
2017-10-11 10:30:00,4.130,4.140,4.140,185600,4.130
2017-10-11 10:35:00,4.120,4.130,4.140,475762,4.120
2017-10-11 10:40:00,4.120,4.130,4.130,325500,4.120
2017-10-11 10:45:00,4.120,4.120,4.130,106239,4.130
2017-10-11 10:50:00,4.120,4.120,4.130,146500,4.120
2017-10-11 10:55:00,4.120,4.120,4.130,434400,4.120
2017-10-11 11:00:00,4.120,4.120,4.130,142900,4.120
2017-10-11 11:05:00,4.110,4.120,4.120,48055,4.110
2017-10-11 11:10:00,4.110,4.110,4.120,136600,4.120
2017-10-11 11:15:00,4.110,4.120,4.120,218400,4.110
2017-10-11 11:20:00,4.110,4.110,4.120,171600,4.110
2017-10-11 11:25:00,4.110,4.110,4.120,91800,4.110
2017-10-11 11:30:00,4.110,4.110,4.120,106700,4.110
2017-10-11 13:05:00,4.110,4.110,4.120,89400,4.110
2017-10-11 13:10:00,4.110,4.110,4.120,353700,4.110
2017-10-11 13:15:00,4.110,4.110,4.120,101100,4.120
2017-10-11 13:20:00,4.110,4.110,4.120,60100,4.110
2017-10-11 13:25:00,4.110,4.110,4.120,276895,4.120
2017-10-11 13:30:00,4.120,4.120,4.130,133538,4.120
2017-10-11 13:35:00,4.120,4.120,4.130,99000,4.120
2017-10-11 13:40:00,4.110,4.120,4.130,69167,4.120
2017-10-11 13:45:00,4.120,4.120,4.130,38200,4.130
2017-10-11 13:50:00,4.120,4.120,4.130,19800,4.130
2017-10-11 13:55:00,4.120,4.130,4.130,303000,4.130
2017-10-11 14:00:00,4.110,4.130,4.130,178900,4.110
2017-10-11 14:05:00,4.120,4.120,4.130,80930,4.120
2017-10-11 14:10:00,4.110,4.130,4.130,138670,4.120
2017-10-11 14:15:00,4.110,4.120,4.130,156130,4.110
2017-10-11 14:20:00,4.120,4.120,4.130,65100,4.130
2017-10-11 14:25:00,4.120,4.130,4.130,47200,4.120
2017-10-11 14:30:00,4.120,4.120,4.130,256000,4.130
2017-10-11 14:35:00,4.120,4.120,4.140,772450,4.140
2017-10-11 14:40:00,4.130,4.130,4.140,425190,4.130
2017-10-11 14:45:00,4.120,4.130,4.130,206660,4.130
2017-10-11 14:50:00,4.110,4.130,4.130,312200,4.120
2017-10-11 14:55:00,4.110,4.120,4.120,295440,4.120
2017-10-11 15:00:00,4.110,4.120,4.130,421900,4.130
