date,floor_price,opening_price,ceiling_price,volume,closing_price
2017-10-10 15:00:00,15.190,15.200,15.210,462701,15.200
2017-10-11 09:35:00,14.890,15.130,15.150,1959200,14.890
2017-10-11 09:40:00,14.820,14.890,15.060,1321100,15.060
2017-10-11 09:45:00,15.020,15.080,15.110,735550,15.050
2017-10-11 09:50:00,14.950,15.050,15.070,945750,14.950
2017-10-11 09:55:00,14.920,14.940,15.020,774150,15.020
2017-10-11 10:00:00,15.000,15.010,15.120,424300,15.090
2017-10-11 10:05:00,14.980,15.080,15.090,355250,15.020
2017-10-11 10:10:00,15.020,15.030,15.080,356500,15.030
2017-10-11 10:15:00,15.020,15.030,15.090,352700,15.030
2017-10-11 10:20:00,14.900,15.010,15.010,838600,14.900
2017-10-11 10:25:00,14.900,14.900,14.970,669150,14.920
2017-10-11 10:30:00,14.920,14.920,14.960,392800,14.940
2017-10-11 10:35:00,14.870,14.920,14.940,732300,14.900
2017-10-11 10:40:00,14.870,14.900,14.910,540400,14.870
2017-10-11 10:45:00,14.870,14.870,14.930,373400,14.900
2017-10-11 10:50:00,14.890,14.910,14.950,200700,14.950
2017-10-11 10:55:00,14.890,14.930,14.950,177550,14.890
2017-10-11 11:00:00,14.860,14.890,14.890,399950,14.890
2017-10-11 11:05:00,14.860,14.890,14.900,337600,14.860
2017-10-11 11:10:00,14.810,14.860,14.860,852400,14.850
2017-10-11 11:15:00,14.850,14.880,14.940,242200,14.940
2017-10-11 11:20:00,14.900,14.930,14.950,202500,14.920
2017-10-11 11:25:00,14.900,14.920,14.930,212000,14.910
2017-10-11 11:30:00,14.880,14.910,14.910,213700,14.900
2017-10-11 13:05:00,14.900,14.900,14.970,210150,14.960
2017-10-11 13:10:00,14.920,14.960,14.970,227550,14.920
2017-10-11 13:15:00,14.890,14.920,14.930,150250,14.910
2017-10-11 13:20:00,14.880,14.900,14.910,219500,14.890
2017-10-11 13:25:00,14.850,14.880,14.890,237850,14.890
2017-10-11 13:30:00,14.870,14.880,14.890,174100,14.870
2017-10-11 13:35:00,14.820,14.860,14.870,440900,14.820
2017-10-11 13:40:00,14.800,14.810,14.850,412600,14.830
2017-10-11 13:45:00,14.800,14.820,14.830,677500,14.810
2017-10-11 13:50:00,14.800,14.800,14.850,474100,14.810
2017-10-11 13:55:00,14.800,14.800,14.830,291600,14.810
2017-10-11 14:00:00,14.820,14.820,14.860,197750,14.830
2017-10-11 14:05:00,14.810,14.830,14.840,229800,14.820
2017-10-11 14:10:00,14.760,14.820,14.820,624150,14.770
2017-10-11 14:15:00,14.740,14.760,14.800,536950,14.790
2017-10-11 14:20:00,14.770,14.790,14.850,215300,14.770
2017-10-11 14:25:00,14.750,14.770,14.800,239600,14.790
2017-10-11 14:30:00,14.750,14.780,14.790,278300,14.760
2017-10-11 14:35:00,14.720,14.760,14.770,730638,14.770
2017-10-11 14:40:00,14.770,14.770,14.820,345300,14.790
2017-10-11 14:45:00,14.770,14.790,14.800,312900,14.780
2017-10-11 14:50:00,14.720,14.780,14.780,716900,14.750
2017-10-11 14:55:00,14.710,14.740,14.750,655600,14.720
2017-10-11 15:00:00,14.700,14.730,14.730,698250,14.700
