date,floor_price,opening_price,ceiling_price,volume,closing_price
2017-10-10 15:00:00,17.510,17.550,17.580,3613900,17.510
2017-10-11 09:35:00,17.080,17.160,17.270,15617915,17.230
2017-10-11 09:40:00,17.050,17.220,17.230,7780485,17.210
2017-10-11 09:45:00,17.200,17.210,17.450,4743357,17.430
2017-10-11 09:50:00,17.220,17.450,17.460,2811393,17.240
2017-10-11 09:55:00,17.200,17.250,17.350,2445200,17.200
2017-10-11 10:00:00,17.200,17.200,17.340,2370850,17.290
2017-10-11 10:05:00,17.120,17.300,17.300,2570750,17.120
2017-10-11 10:10:00,17.040,17.120,17.200,5457600,17.040
2017-10-11 10:15:00,16.960,17.040,17.110,7131377,17.090
2017-10-11 10:20:00,16.900,17.080,17.080,6571284,16.940
2017-10-11 10:25:00,16.910,16.930,17.070,5793044,17.010
2017-10-11 10:30:00,17.000,17.000,17.070,2144800,17.070
2017-10-11 10:35:00,17.030,17.070,17.130,1716438,17.110
2017-10-11 10:40:00,17.100,17.120,17.150,960350,17.100
2017-10-11 10:45:00,17.090,17.110,17.160,748885,17.150
2017-10-11 10:50:00,17.070,17.150,17.160,885050,17.070
2017-10-11 10:55:00,17.020,17.070,17.110,1400915,17.040
2017-10-11 11:00:00,17.010,17.030,17.070,1631336,17.010
2017-10-11 11:05:00,16.980,17.000,17.040,1479353,17.020
2017-10-11 11:10:00,17.010,17.030,17.110,873924,17.080
2017-10-11 11:15:00,17.020,17.070,17.150,1590400,17.100
2017-10-11 11:20:00,17.060,17.110,17.110,687063,17.080
2017-10-11 11:25:00,17.010,17.070,17.070,852386,17.060
2017-10-11 11:30:00,17.040,17.060,17.180,1304000,17.170
2017-10-11 13:05:00,17.110,17.170,17.190,759287,17.160
2017-10-11 13:10:00,17.140,17.160,17.310,2780534,17.290
2017-10-11 13:15:00,17.240,17.280,17.300,1312700,17.270
2017-10-11 13:20:00,17.180,17.290,17.290,1098779,17.230
2017-10-11 13:25:00,17.230,17.230,17.330,1647200,17.310
2017-10-11 13:30:00,17.240,17.300,17.310,1331746,17.290
2017-10-11 13:35:00,17.260,17.290,17.310,876600,17.290
2017-10-11 13:40:00,17.270,17.290,17.310,987774,17.310
2017-10-11 13:45:00,17.300,17.300,17.480,4708850,17.450
2017-10-11 13:50:00,17.400,17.450,17.450,2211600,17.430
2017-10-11 13:55:00,17.390,17.440,17.560,3905750,17.390
2017-10-11 14:00:00,17.300,17.400,17.420,1169500,17.360
2017-10-11 14:05:00,17.330,17.370,17.380,681800,17.330
2017-10-11 14:10:00,17.320,17.340,17.420,1116200,17.340
2017-10-11 14:15:00,17.340,17.340,17.410,851000,17.410
2017-10-11 14:20:00,17.350,17.410,17.460,1082900,17.360
2017-10-11 14:25:00,17.210,17.350,17.380,1270700,17.260
2017-10-11 14:30:00,17.210,17.270,17.270,1106600,17.210
2017-10-11 14:35:00,17.200,17.210,17.250,1200350,17.250
2017-10-11 14:40:00,17.140,17.240,17.250,1765100,17.200
2017-10-11 14:45:00,17.120,17.200,17.210,2327850,17.170
2017-10-11 14:50:00,17.100,17.180,17.180,2525278,17.120
2017-10-11 14:55:00,17.030,17.120,17.160,3689785,17.100
2017-10-11 15:00:00,17.060,17.100,17.100,4905114,17.090
