date,floor_price,opening_price,ceiling_price,volume,closing_price
2017-10-10 15:00:00,6.020,6.020,6.030,175281,6.030
2017-10-11 09:35:00,6.000,6.020,6.020,122200,6.020
2017-10-11 09:40:00,6.010,6.020,6.040,147300,6.040
2017-10-11 09:45:00,6.040,6.040,6.090,406200,6.080
2017-10-11 09:50:00,6.060,6.080,6.080,340400,6.080
2017-10-11 09:55:00,6.070,6.080,6.090,258500,6.070
2017-10-11 10:00:00,6.070,6.070,6.090,94000,6.080
2017-10-11 10:05:00,6.060,6.080,6.080,132000,6.060
2017-10-11 10:10:00,6.060,6.070,6.070,190700,6.060
2017-10-11 10:15:00,6.040,6.060,6.070,137500,6.060
2017-10-11 10:20:00,6.040,6.050,6.060,237900,6.050
2017-10-11 10:25:00,6.040,6.050,6.050,141900,6.050
2017-10-11 10:30:00,6.040,6.050,6.070,262150,6.050
2017-10-11 10:35:00,6.050,6.060,6.060,133350,6.060
2017-10-11 10:40:00,6.050,6.050,6.060,86900,6.050
2017-10-11 10:45:00,6.050,6.050,6.060,44400,6.050
2017-10-11 10:50:00,6.050,6.060,6.060,158700,6.060
2017-10-11 10:55:00,6.050,6.060,6.060,75000,6.060
2017-10-11 11:00:00,6.040,6.060,6.060,89300,6.050
2017-10-11 11:05:00,6.040,6.050,6.050,28100,6.040
2017-10-11 11:10:00,6.040,6.040,6.050,117800,6.050
2017-10-11 11:15:00,6.040,6.050,6.060,63700,6.050
2017-10-11 11:20:00,6.050,6.060,6.060,22700,6.060
2017-10-11 11:25:00,6.050,6.060,6.070,94398,6.060
2017-10-11 11:30:00,6.060,6.060,6.070,53000,6.060
2017-10-11 13:05:00,6.050,6.060,6.070,104700,6.060
2017-10-11 13:10:00,6.060,6.070,6.070,14700,6.070
2017-10-11 13:15:00,6.060,6.070,6.070,26200,6.060
2017-10-11 13:20:00,6.050,6.070,6.070,90402,6.060
2017-10-11 13:25:00,6.050,6.060,6.060,103000,6.050
2017-10-11 13:30:00,6.050,6.060,6.060,35701,6.050
2017-10-11 13:35:00,6.040,6.050,6.060,105600,6.040
2017-10-11 13:40:00,6.040,6.050,6.050,69900,6.050
2017-10-11 13:45:00,6.040,6.050,6.060,106500,6.040
2017-10-11 13:50:00,6.040,6.050,6.050,28200,6.040
2017-10-11 13:55:00,6.040,6.040,6.050,163000,6.040
2017-10-11 14:00:00,6.040,6.040,6.050,36300,6.040
2017-10-11 14:05:00,6.040,6.050,6.050,35400,6.040
2017-10-11 14:10:00,6.030,6.050,6.050,179999,6.040
2017-10-11 14:15:00,6.010,6.030,6.040,162500,6.020
2017-10-11 14:20:00,6.020,6.030,6.030,99801,6.020
2017-10-11 14:25:00,6.020,6.020,6.040,96700,6.020
2017-10-11 14:30:00,6.020,6.020,6.030,98800,6.030
2017-10-11 14:35:00,6.020,6.030,6.040,47300,6.030
2017-10-11 14:40:00,6.030,6.040,6.040,59500,6.040
2017-10-11 14:45:00,6.030,6.040,6.040,52000,6.040
2017-10-11 14:50:00,6.030,6.040,6.040,93900,6.040
2017-10-11 14:55:00,6.030,6.040,6.050,148900,6.050
2017-10-11 15:00:00,6.040,6.050,6.060,249000,6.060
