date,floor_price,opening_price,ceiling_price,volume,closing_price
2017-10-10 15:00:00,49.710,49.750,49.920,173700,49.800
2017-10-11 09:35:00,49.450,49.640,50.160,106700,50.160
2017-10-11 09:40:00,49.780,50.150,50.150,161100,49.850
2017-10-11 09:45:00,49.790,49.850,50.050,171469,50.050
2017-10-11 09:50:00,49.960,50.030,50.060,126731,50.000
2017-10-11 09:55:00,49.990,50.010,50.090,129300,50.090
2017-10-11 10:00:00,50.110,50.110,50.980,287500,50.940
2017-10-11 10:05:00,50.710,50.980,51.110,341218,51.000
2017-10-11 10:10:00,50.740,51.000,51.180,200400,51.100
2017-10-11 10:15:00,51.010,51.060,51.770,394200,51.530
2017-10-11 10:20:00,51.230,51.540,51.550,248900,51.300
2017-10-11 10:25:00,50.750,51.320,51.330,207238,50.750
2017-10-11 10:30:00,50.710,50.750,50.900,267700,50.890
2017-10-11 10:35:00,50.850,50.890,51.150,177892,50.900
2017-10-11 10:40:00,50.900,50.900,51.300,220172,51.200
2017-10-11 10:45:00,51.180,51.180,51.420,188200,51.290
2017-10-11 10:50:00,51.290,51.290,51.700,323945,51.550
2017-10-11 10:55:00,51.550,51.550,51.760,314612,51.760
2017-10-11 11:00:00,51.600,51.760,51.980,273600,51.750
2017-10-11 11:05:00,51.690,51.750,51.850,172976,51.840
2017-10-11 11:10:00,51.760,51.870,52.000,253000,51.800
2017-10-11 11:15:00,51.370,51.750,51.800,126200,51.730
2017-10-11 11:20:00,51.590,51.730,51.880,32793,51.880
2017-10-11 11:25:00,51.850,51.880,51.990,97389,51.950
2017-10-11 11:30:00,51.900,51.900,51.980,49700,51.950
2017-10-11 13:05:00,51.750,51.900,51.950,80400,51.790
2017-10-11 13:10:00,51.760,51.800,51.970,65200,51.960
2017-10-11 13:15:00,51.840,51.970,51.970,48500,51.880
2017-10-11 13:20:00,51.870,51.870,51.970,60900,51.970
2017-10-11 13:25:00,51.940,51.970,52.000,125300,51.990
2017-10-11 13:30:00,51.600,51.980,51.990,134800,51.800
2017-10-11 13:35:00,51.650,51.690,51.900,71100,51.700
2017-10-11 13:40:00,51.640,51.700,51.870,78800,51.650
2017-10-11 13:45:00,51.400,51.650,51.650,142400,51.400
2017-10-11 13:50:00,51.280,51.400,51.400,54800,51.280
2017-10-11 13:55:00,51.280,51.280,51.400,59000,51.400
2017-10-11 14:00:00,51.200,51.400,51.400,77100,51.270
2017-10-11 14:05:00,51.250,51.280,51.330,58500,51.260
2017-10-11 14:10:00,51.160,51.250,51.300,55800,51.290
2017-10-11 14:15:00,51.180,51.280,51.300,41000,51.300
2017-10-11 14:20:00,51.280,51.280,51.490,127200,51.400
2017-10-11 14:25:00,51.370,51.400,51.450,36700,51.420
2017-10-11 14:30:00,51.300,51.420,51.440,42800,51.320
2017-10-11 14:35:00,51.300,51.350,51.370,38800,51.340
2017-10-11 14:40:00,51.290,51.330,51.430,108400,51.290
2017-10-11 14:45:00,51.100,51.270,51.310,141525,51.160
2017-10-11 14:50:00,51.150,51.150,51.500,71700,51.320
2017-10-11 14:55:00,51.320,51.320,51.890,120600,51.820
2017-10-11 15:00:00,51.820,51.830,51.860,166200,51.850
