date,floor_price,opening_price,ceiling_price,volume,closing_price
2015-03-25,42.570,42.570,42.570,20700,42.570
2015-03-26,46.830,46.830,46.830,7500,46.830
2015-03-27,51.510,51.510,51.510,22100,51.510
2015-03-30,56.660,56.660,56.660,35200,56.660
2015-03-31,58.950,62.330,62.330,7385867,60.530
2015-04-01,59.110,59.900,61.500,4032710,60.570
2015-04-02,60.460,60.700,66.000,4404862,64.570
2015-04-03,62.350,63.040,69.990,3470916,67.950
2015-04-07,67.000,67.720,71.170,2850821,69.540
2015-04-08,65.850,69.210,71.000,3104979,67.380
2015-04-09,64.030,67.200,69.980,2998948,69.290
2015-04-10,67.800,68.450,69.990,1826424,69.250
2015-04-13,68.680,69.100,71.590,2261232,70.390
2015-04-14,68.100,69.680,70.410,2159539,68.750
2015-04-15,64.990,68.080,68.470,1739706,65.000
2015-04-16,64.080,64.800,67.230,1282541,66.630
2015-04-17,66.010,66.990,67.980,1492335,66.130
2015-04-20,65.300,65.850,67.580,1327793,65.520
2015-04-21,65.500,65.500,67.500,1230423,67.450
2015-04-22,67.450,67.450,68.690,1598690,68.130
2015-04-23,66.900,68.500,68.580,1576047,67.850
2015-04-24,66.500,66.930,69.970,1980558,69.030
2015-04-27,69.020,69.020,75.930,4208575,75.930
2015-04-28,74.000,75.730,80.360,3720514,75.960
2015-04-29,74.050,75.000,78.220,2486464,78.170
2015-04-30,78.000,79.120,83.980,2795052,78.980
2015-05-04,77.000,78.400,80.350,1474894,77.550
2015-05-05,74.160,77.550,78.000,1702781,75.030
2015-05-06,72.200,74.970,76.950,1300120,73.300
2015-05-07,71.500,72.300,73.720,942140,71.820
2015-05-08,72.850,73.400,76.180,1406749,76.040
2015-05-11,77.000,77.930,83.640,2039923,83.640
2015-05-12,84.000,86.000,91.790,3248511,89.970
2015-05-13,86.180,87.600,98.010,2231815,93.370
2015-05-14,91.520,92.500,95.700,1369898,94.150
2015-05-15,92.000,93.030,103.570,2860792,103.570
2015-05-18,103.000,105.000,112.880,2450017,108.720
2015-05-19,101.450,106.000,110.910,2206787,103.490
2015-05-20,99.010,101.500,113.770,2179935,108.950
2015-05-21,105.130,105.130,115.980,1763025,109.560
2015-05-22,106.000,110.500,114.300,2136760,108.320
2015-05-25,103.510,106.350,117.500,2318383,116.130
2015-05-26,113.380,113.880,123.500,1603528,121.950
2015-05-27,122.320,122.320,134.150,1761305,134.150
2015-05-28,120.740,140.050,147.570,3824913,122.940
2015-05-29,112.000,122.030,134.780,3258088,129.310
2015-06-01,123.000,129.840,134.100,1868045,129.220
2015-06-02,122.990,129.100,129.100,1583227,126.600
2015-06-03,123.200,123.370,139.260,2292713,139.260
2015-06-04,125.990,145.000,153.160,2865253,153.000
2015-06-05,147.200,150.000,166.000,1955366,153.390
2015-06-08,145.000,149.510,155.000,1506387,153.660
2015-06-09,145.010,153.000,153.000,840162,145.790
2015-06-10,140.000,142.010,151.050,858549,149.900
2015-06-11,150.460,150.460,157.050,1222286,156.940
2015-06-12,152.100,158.830,160.000,858830,153.100
2015-06-15,137.790,150.000,151.990,1105154,139.320
2015-06-16,132.350,134.000,143.880,946956,142.720
2015-06-17,135.000,140.000,144.980,562571,143.680
2015-06-18,138.000,143.800,145.750,680439,141.000
2015-06-19,129.000,138.880,150.000,1167966,141.830
2015-06-23,155.100,156.010,156.010,1077501,156.010
2015-06-24,163.110,171.610,171.610,3730034,171.610
2015-06-25,154.990,171.000,171.000,2619314,155.900
2015-06-26,140.310,146.780,147.000,2036027,140.650
2015-06-29,126.590,141.000,142.000,1741280,126.660
2015-06-30,113.990,123.150,138.830,1801732,137.990
2015-07-01,124.500,130.000,141.790,1597345,127.660
2015-07-02,116.010,127.000,138.800,1308950,132.270
2015-07-03,121.490,125.000,144.000,1589339,141.070
2015-07-06,127.500,153.990,153.990,2185492,147.670
2015-07-07,132.900,135.010,139.600,840700,132.900
2015-07-13,134.610,145.000,146.190,3019495,146.190
2015-07-14,137.100,140.580,148.880,2234642,139.190
2015-07-15,125.270,131.010,134.500,1226008,125.270
2015-07-16,112.740,122.000,125.610,1526784,123.660
2015-07-17,120.010,122.000,130.000,1261781,128.200
2015-07-20,122.010,125.880,128.390,912239,123.680
2015-07-21,121.000,121.000,132.000,1150245,128.840
2015-07-22,124.040,130.000,130.550,1031158,128.890
2015-07-23,127.500,127.520,139.000,1481717,135.960
2015-07-24,132.180,136.800,138.600,1219405,133.770
2015-07-27,124.600,128.000,136.790,1404926,130.170
2015-07-28,117.500,127.960,132.000,1083740,130.440
2015-07-29,126.210,130.010,135.490,797425,134.930
2015-07-30,131.050,134.000,146.000,2215555,138.840
2015-07-31,131.900,137.690,139.880,1351543,132.640
2015-08-03,119.380,127.510,128.880,1350644,119.380
2015-08-04,118.000,119.990,125.380,1702040,124.270
2015-08-05,124.000,128.600,130.000,2276811,125.890
2015-08-06,120.000,122.000,123.990,937611,120.100
2015-08-07,120.100,121.500,126.390,919215,122.830
2015-08-10,121.510,123.370,128.360,1390554,127.480
2015-08-11,126.600,127.570,131.380,1622727,129.360
2015-08-12,125.020,128.660,129.340,967650,125.060
2015-08-13,124.110,124.900,127.990,798325,127.600
2015-08-14,129.020,129.020,140.360,3111752,140.360
2015-08-17,134.020,139.440,140.200,1631569,136.180
2015-08-18,126.020,136.180,143.790,1910844,127.740
2015-08-19,122.000,123.000,135.610,1295432,133.630
2015-08-20,126.000,132.000,132.670,763335,126.980
2015-08-21,114.280,125.010,125.870,1298339,114.280
2015-08-24,102.850,104.280,106.000,632382,102.850
2015-08-25,92.570,92.570,96.970,950973,92.570
2015-08-26,83.310,83.320,95.000,2707368,83.310
2015-08-27,77.200,87.000,89.000,1677430,85.580
2015-08-28,86.000,86.400,94.140,2073607,94.110
2015-08-31,85.990,93.000,95.360,1570690,86.020
2015-09-01,77.420,83.000,85.800,1746724,77.420
2015-09-02,29.020,29.020,34.020,3890174,34.020
2015-09-07,32.880,32.900,37.420,8150162,36.130
2015-09-08,33.500,35.450,37.190,5532524,36.030
2015-09-09,36.040,36.480,39.150,5841312,38.260
2015-09-10,37.600,38.500,40.500,6618935,39.470
2015-09-11,38.030,39.350,40.950,4150890,39.590
2015-09-14,35.630,39.620,39.620,3672167,35.630
2015-09-15,32.070,32.080,33.990,5013005,32.070
2015-09-16,30.300,32.010,35.150,6089317,34.100
2015-09-17,30.690,33.000,33.600,5131446,30.690
2015-09-18,30.310,30.310,31.940,2955166,31.030
2015-09-21,29.700,30.580,34.080,4819576,33.630
2015-09-22,32.620,33.650,34.650,4231059,33.460
2015-09-23,32.020,32.800,32.850,2596549,32.250
2015-09-24,32.330,32.380,34.450,3562253,33.780
2015-09-25,31.100,33.700,34.250,2948985,31.860
2015-09-28,31.180,31.980,32.600,1908070,32.450
2015-09-29,31.300,31.780,32.370,1591379,31.920
2015-09-30,32.460,32.600,35.110,7121785,35.110
2015-10-08,34.820,36.000,37.700,6559595,37.240
2015-10-09,36.310,36.610,37.970,4775180,37.690
2015-10-12,37.710,37.750,41.460,5360345,40.830
2015-10-13,38.980,40.400,41.200,4515061,40.280
2015-10-14,38.910,39.900,40.810,3830045,39.700
2015-10-15,39.010,39.450,42.300,3987672,42.040
2015-10-16,41.250,42.080,43.200,3613767,41.940
2015-10-19,39.830,42.000,42.250,3638731,41.210
2015-10-20,40.500,41.400,42.300,3388170,42.020
2015-10-21,37.820,42.200,42.200,3826401,37.820
2015-10-22,37.200,37.560,38.800,3614940,38.520
2015-10-23,39.500,39.500,42.370,5685172,42.370
2015-10-26,41.780,42.900,44.300,7179156,44.180
2015-10-27,42.020,43.500,43.650,3843255,43.140
2015-10-28,43.140,43.610,46.980,6681742,43.840
2015-10-29,42.500,44.570,45.400,3449050,44.160
2015-10-30,42.500,43.600,43.780,2124382,42.980
2015-11-02,41.220,41.700,44.930,3475115,43.510
2015-11-03,42.480,42.800,44.970,3238389,44.920
2015-11-04,44.520,44.970,47.450,4364241,46.990
2015-11-05,45.500,46.700,47.370,3932181,45.840
2015-11-06,45.700,45.800,46.990,2473846,46.560
2015-11-09,44.910,46.660,50.990,4843197,49.610
2015-11-10,48.000,49.000,50.550,3618259,49.310
2015-11-11,48.420,48.790,52.480,3372668,51.600
2015-11-12,51.800,51.920,56.760,6717423,56.760
2015-11-13,52.000,56.100,56.600,5460186,53.140
2015-11-16,50.270,50.900,58.450,5940467,58.450
2015-11-17,57.610,61.000,62.900,6528494,58.120
2015-11-18,54.610,57.440,60.560,4739245,55.790
2015-11-19,55.380,55.380,60.000,5017770,59.990
2015-11-20,58.200,59.600,61.880,4895134,60.110
2015-11-23,57.000,60.000,60.000,3292387,57.690
2015-11-24,57.060,57.060,59.610,3199476,59.480
2015-11-25,58.040,59.000,60.500,3324709,59.510
2015-11-26,56.950,59.700,59.800,3853183,57.030
2015-11-27,51.580,57.040,57.050,3477610,52.180
2015-11-30,48.110,51.850,54.780,4695187,52.300
2015-12-01,50.190,51.960,53.510,3139863,51.270
2015-12-02,48.630,51.560,51.650,1990318,50.280
2015-12-03,50.310,50.310,54.200,3032463,53.810
2015-12-04,52.530,53.900,54.600,2273025,52.880
2015-12-07,52.180,52.750,53.600,2150058,53.410
2015-12-08,51.300,53.400,53.400,2409516,51.310
2015-12-09,48.890,50.300,51.020,2732556,49.100
2015-12-10,47.800,47.800,50.300,1865695,48.720
2015-12-11,48.500,48.820,52.590,2923548,50.590
2015-12-14,49.800,49.800,52.550,1989598,51.790
2015-12-15,51.100,51.100,52.100,1576250,51.320
2015-12-16,51.510,51.850,52.300,1497772,51.670
2015-12-17,51.760,51.860,53.350,2705701,52.950
2015-12-18,51.100,52.800,52.900,2363845,51.490
2015-12-21,49.880,51.440,51.440,2284425,50.810
2015-12-22,50.400,50.750,51.800,1526581,51.600
2015-12-23,51.600,51.600,53.600,3190355,52.820
2015-12-24,51.310,53.050,53.460,1734627,52.090
2015-12-25,51.510,52.320,52.850,1555507,52.020
2015-12-28,51.810,52.640,53.480,2729354,52.020
2015-12-29,50.800,51.800,52.190,1426128,51.580
2015-12-30,51.580,51.800,56.000,4746163,55.470
2015-12-31,53.080,55.490,56.000,3128023,53.370
2016-01-04,48.030,53.580,53.900,2244028,48.030
2016-01-05,44.440,44.480,48.480,3023900,46.850
2016-01-06,47.450,47.450,48.800,2118911,48.730
2016-01-07,43.860,48.000,48.020,548100,43.900
2016-01-08,42.000,45.220,46.220,2922149,43.810
2016-01-11,39.430,42.810,43.180,2606008,39.430
2016-01-12,37.930,39.880,40.200,2139348,39.960
2016-01-13,37.960,40.200,40.750,1367643,38.040
2016-01-14,36.500,37.520,40.000,1648659,39.390
2016-01-15,37.500,39.390,40.450,1672236,38.100
2016-01-18,37.500,37.720,41.430,2573934,40.560
2016-01-19,39.940,40.560,43.490,2755718,42.610
2016-01-20,41.850,42.500,43.310,2336853,43.020
2016-01-21,40.690,42.160,44.140,1838164,40.960
2016-01-22,40.200,41.400,42.700,1255891,42.080
2016-01-25,42.110,42.110,43.980,1462241,43.180
2016-01-26,39.500,43.500,43.500,1480783,40.000
2016-01-27,37.780,39.980,41.500,1778328,41.140
2016-01-28,40.060,40.490,42.500,1400445,40.930
2016-01-29,40.890,40.900,44.280,2341963,43.700
2016-02-01,41.180,43.710,44.220,2373044,42.330
2016-02-02,42.010,42.010,43.630,1485834,43.080
2016-02-03,38.770,42.600,42.600,1360040,42.380
2016-02-04,42.050,42.150,43.550,1590721,42.640
2016-02-05,40.700,42.800,43.120,1370236,40.790
2016-02-15,39.200,39.800,41.200,894490,40.520
2016-02-16,40.650,40.650,42.700,1612018,42.380
2016-02-17,41.820,42.390,43.970,1877561,43.820
2016-02-18,42.770,44.300,44.500,2063865,43.000
2016-02-19,42.400,42.510,43.450,1959341,42.560
2016-02-22,42.700,43.000,43.960,1909329,43.880
2016-02-23,42.130,43.950,43.990,1563357,42.690
2016-02-24,41.490,42.350,43.190,1226308,42.400
2016-02-25,38.160,42.580,42.880,1903922,38.490
2016-02-26,37.310,38.800,39.680,1578633,38.330
2016-02-29,35.000,38.330,38.450,1225326,35.560
2016-03-01,34.990,35.400,36.400,1078173,36.210
2016-03-02,36.000,36.300,38.200,1226478,38.030
2016-03-03,37.550,38.180,38.750,1441673,37.670
2016-03-04,35.750,37.850,37.850,1151015,35.910
2016-03-07,36.180,36.650,37.680,979219,36.670
2016-03-08,34.100,36.670,36.690,937102,36.170
2016-03-09,35.000,35.500,36.000,605505,35.220
2016-03-10,35.000,35.370,36.880,1100774,35.350
2016-03-11,34.500,35.000,35.800,965282,35.660
2016-03-14,35.880,35.880,37.200,1502495,36.850
2016-03-15,36.030,36.370,36.870,962649,36.360
2016-03-16,35.500,36.450,36.780,745118,35.720
2016-03-17,35.500,35.950,36.990,1233602,36.720
2016-03-18,36.900,36.900,38.450,2211674,38.020
2016-03-21,38.300,38.480,40.610,2599793,39.840
2016-03-22,38.920,39.490,39.700,1568141,39.000
2016-03-23,38.950,39.330,39.590,1112524,39.330
2016-03-24,38.630,39.400,40.590,2343496,39.540
2016-03-25,38.900,39.200,39.850,1562701,39.520
2016-03-28,39.050,39.950,40.740,1559006,39.170
2016-03-29,37.800,39.330,39.690,1105117,38.020
2016-03-30,38.410,38.450,39.770,1690512,39.750
2016-03-31,39.520,39.950,40.350,2131468,39.580
2016-04-01,39.050,39.680,40.270,2024457,40.220
